"Data d'inizio";"Data di conclusione";"Rapporto completo";"Stato";"Titolo";"Descrizione";"Livello dell'attività";"Causa";"Tipo di progetto";"Attività distintiva";"Finanziata con il contributo della LCIF";"Persone servite";"Persone servite - Limite massimo";"Totale volontari";"Totale ore di servizio";"Total Volunteer Hours - Capped";"Totale fondi donati Valuta";"Totale fondi donati";"Total Funds Donated (USD) - Capped";"Donazione alla LCIF";"Organizzazione beneficiata";"Totale fondi raccolti Valuta";"Totale fondi raccolti";"Total Funds Raised (USD) - Capped";"Alberi piantati/curati";"Creato da: Nome completo";"ID attività di servizio";"Zona dello sponsor";"Circoscrizione sponsor";"Sponsor: ID del profilo";"Sponsor: ID dell?organizzazione di appartenenza";"Sponsor: Parent Parent Id";"MD sponsor";"Distretto sponsor";"Sponsor: Nome account"
"31/03/2026";"31/03/2026";"1";"Comunicato";"Assemblea dei soci";"Individuato il socio che l'anno prossimo assumerà la carica di Presidente, lo stesso ha indicato i nominativi dei soci che costituiranno la sua squadra e li ha presentati all'assemblea. E' stata anche definita la sede presso la quale si svolgeranno le elezioni.";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"11";"50,00";"50,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09227113";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"26/01/2026";"15/02/2026";"1";"Comunicato";"Partenza campagna di finanziamento a favore L.C.I.F.  con vendita Uova Pasquali.";"In occasione della Pasqua sono state acquistate uova pasquali messe in vendita dai LEO";"Lions Club";"Assistenza nei disastri";"Risposta alle emergenze";"0";"0";"";"0";"";"";"0,00";"";"";"0,00";"1";"";"EUR";"130,00";"153,00";"";"Enrico D'Argenio";"SA-09340060";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"17/01/2026";"17/01/2026";"1";"Comunicato";"Visita Hospice Pediatrico Casa Marta";"La Presidente del Club e la nostra Cerimoniera, in rappresentanza di tutti i soci, hanno partecipato alla vista di Casa Marta Hospice Pediatrico a cui i Lions hanno dato un significativo contributo per la sua realizzazione.";"Lions Club";"Cancro infantile";"Supporto al paziente e alla famiglia";"0";"0";"0";"0";"2";"3,00";"3,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09340190";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"26/11/2025";"26/11/2025";"1";"Comunicato";"Serata/Conferenza Interclub divulgativa e di conoscenza su ""L' Intelligenza Artificiale: opportunità e rischi , scenari e prospettive"".";"Serata organizzata in interclub da 7 Lions Clubs su ""Intelligenza Artificiale: opportunità e rischi, scenari e prospettive"". I relatori erano il Dr. Massimiliano Aurelio Campanale, l'Avv. Maria Tamma ed il Prof. Massimiliano Nicolini. La serata aveva lo scopo di far comprendere cosa sia davvero l'Intelligenza Artificiale e come affrontarla con consapevolezza senza subirla. Scopo perfettamente raggiunto !";"Lions Club";"Altro servizio umanitario";"Formazione e istruzione degli adulti";"0";"0";"110";"110";"18";"80,00";"80,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09341464";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"20/01/2026";"31/01/2026";"1";"Comunicato";"Campagna LCIF Pasqua 2026";"Vendita uova cioccolato per la Pasqua 2026 con ricavato a favore LCIF";"Lions Club";"Assistenza nei disastri";"Risposta alle emergenze";"0";"0";"";"0";"";"";"0,00";"";"";"0,00";"1";"";"EUR";"130,00";"153,00";"";"Enrico D'Argenio";"SA-09346912";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"21/11/2025";"24/12/2025";"1";"Comunicato";"Tema Operativo Nazionale LEO";"Abbiamo acquistato dai Leo per il loro service multidistrettuale tavolette di cioccolato";"Lions Club";"Altro servizio umanitario";"Donazione";"0";"0";"";"0";"";"";"0,00";"EUR";"135,00";"156,37";"1";"Banco Alimentare";"";"";"0,00";"";"Enrico D'Argenio";"SA-09362884";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"10/11/2025";"31/03/2026";"1";"Comunicato";"Raccolta tappi di sughero";"Abbiamo raccolto dei tappi di sughero e, anziché disperderli nell'ambiente, li abbiamo consegnati al LEO CLUB Firenze Scandicci in occasione della Riunione Distrettuale di Montecatini del 31 Marzo scorso che a sua volta li cede ad un Sugherificio del Triveneto.
Il ricavato sarà destinato al Banco Alimentare";"Lions Club";"Ambiente";"Riciclaggio e gestione dei rifiuti";"0";"0";"";"0";"";"";"0,00";"EUR";"0,00";"0,00";"0";"Banco Alimentare";"";"";"0,00";"";"Enrico D'Argenio";"SA-09362929";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"10/04/2026";"10/04/2026";"1";"Comunicato";"Serata denominata ""Cena al buio"" presso Associazione Italiana Ciechi";"Alla presenza del Presidente della nostra 2° Circoscrizione, presso il Circolo Baragli dell'Associazione Italiana Ciechi, abbiamo organizzato, in interclub col L.C. Sesto Fiorentino, una serata al fine di raccogliere fondi da destinare al finanziamento delle attività della stessa associazione a favore dei non vedenti denominata, per l'atmosfera in cui si è svolta, ""Cena al Buio"".";"Lions Club";"Vista";"Servizi di assistenza per non vedenti e ipovedenti";"0";"0";"0";"0";"8";"130,00";"130,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09381714";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"14/04/2026";"14/04/2026";"1";"Comunicato";"Assemblea Elettorale per rinnovo carche sociali";"Si è tenuta l'annuale assemblea dei soci per il rinnovo delle cariche sociali per la prossima Annata Lionistica 2026/2027.
Al termine delle votazioni con l'elezione dei nuovi officers di club, la Presidente ha voluto ricordare i nostri prossimi impegni.
E' stata poi definita la data del ""Passaggio della Campana"".";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"13";"40,00";"40,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09381847";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"06/03/2026";"06/03/2026";"1";"Comunicato";"Serata/Conferenza in Interclub sul tema ""Malattie trasmissibili sessualmente""";"Conviviale in interclub con i Lions Clubs Firenze Ponte Vecchio, Firenze Scandicci, Sesto Fiorentino, Vaglia ed i Leo Clubs Firenze e Firenze Scandicci. Erano presenti il II° Vice Governatore Barbara Becherucci, la Presidente del Distretto Leo Francesca Oliva, il Vice Presidente del Distretto Leo Gabriele Memurali oltre ad altri Officers Distrettuali. La nostra socia Francesca Vichi, Medico Infettivologo, ha tenuto la sua relazione dal titolo ""Malattie Trasmissibili Sessualmente : Conoscerle per prevenirle e curarle"" seguita con grande attenzione da tutti i presenti.";"Lions Club";"Giovani";"Sensibilizzazione e istruzione e advocacy";"0";"0";"53";"53";"11";"300,00";"300,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09458131";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"07/09/2025";"07/09/2025";"1";"Comunicato";"Volare senza limiti";"Adesione ad una iniziativa da parte di vari Lions Club Fiorentini per consentire a giovani con handicap di provare l'emozione del volo accompagnati da esperti e da Lions.";"Lions Club";"Altro servizio umanitario";"Iniziative per i disabili";"0";"0";"0";"0";"30";"10,00";"10,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09462809";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"08/05/2026";"08/05/2026";"1";"Comunicato";"Serata/Conferenza interclub dal titolo ""Occhio ai Tranelli""";"La serata dal titolo ""Occhio ai Tranelli"" aveva lo scopo di richiamare l'attenzione sui vari tipi di truffe effettuate in vario modo, soprattutto al telefono e su Internet, aventi come bersaglio soprattutto anziani, ma anche adulti, allo scopo di sottrarre denaro ed altri oggetti di valore ai malcapitati che ci cascano.";"Lions Club";"Altro servizio umanitario";"Formazione e istruzione degli adulti";"0";"0";"56";"56";"12";"250,00";"250,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09475102";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"01/01/2026";"18/05/2026";"1";"Comunicato";"Raccolta occhiali usati";"Anche quest'anno abbiamo proceduto alla raccolta di occhiali usati per il Centro Italiano Lions/Raccolta Occhiali Usati che da anni provvede al recupero di occhiali usati inviatigli dai vari Lions Clubs Italiani da destinare a chi ne ha bisogno e non può permetterseli in Italia e nel mondo. Quest'anno abbiamo raccolto in totale 107 paia di occhiali usati .";"Lions Club";"Vista";"Raccolta e riciclaggio di occhiali";"0";"0";"107";"107";"14";"200,00";"200,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Enrico D'Argenio";"SA-09491699";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"23/05/2026";"23/05/2026";"1";"Comunicato";"Inaugurazione Altalena donata al Comune di Fiesole";"Alla presenza di alcuni soci del Club e dell'Assessore alla Cultura del Comune di Fiesole, è stata effettuata ai ""Giardini del Tubo"" di Caldine, l'inaugurazione dell'altalena costituente oggetto del nostro service a favore del Comune di Fiesole. All'inaugurazione ha seguito una merenda offerta a tutti i presenti.";"Lions Club";"Giovani";"Donazione";"0";"0";"";"0";"";"";"0,00";"EUR";"2150,00";"2518,28";"0";"Comune di Fiesole";"";"";"0,00";"";"Enrico D'Argenio";"SA-09538022";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"15/12/2025";"25/05/2026";"1";"Comunicato";"Lotteria Solidale Lions Distretto 108 La Toscana";"La lotteria aveva lo scopo di raccogliere fondi per finanziare i progetti di servizio del Distretto individuati per l'Annata in corso mediante vendita di appositi biglietti che concorrevano all'estrazione di ricchi premi. All'estrazione dei premi, avvenuta il 25 Maggio 2026, erano presenti Il Governatore, il I° Vice Governatore e tutte le principali Autorità Lionistiche del Distretto.";"Lions Club";"Altro servizio umanitario";"Evento comunitario";"0";"0";"0";"0";"0";"0,00";"0,00";"EUR";"210,00";"242,89";"0";"ISPRO, Rondinella Città della Pace e Lemons in the Room";"EUR";"210,00";"242,89";"";"Enrico D'Argenio";"SA-09543851";"Zone: C";"2° Circoscrizione";"001Ns00000EDcUSIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIESOLE"
"16/09/2025";"16/09/2025";"1";"Comunicato";"Riunione di Consiglio Direttivo";"Riunione di Consiglio per presentare le linee di programma per l'a.s. 2025-2026";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"9";"18,00";"18,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08246618";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"23/09/2025";"23/09/2025";"1";"Comunicato";"Serata di Apertura";"Serata di Apertura dell'a.s.2025-2026 presso Villa Tolomei- Firenze
Presente anche il Presidente di Circoscrizione";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"32";"64,00";"64,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08246780";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"07/10/2025";"07/10/2025";"1";"Comunicato";"Riunione di Consiglio Direttivo";"Riunione di Consiglio . ODG: lettura e approvazione del verbale di settembre, comunicazioni della Presidente, varie ed eventuali";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"12";"12,00";"12,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08246849";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"07/10/2025";"07/10/2025";"1";"Comunicato";"Conviviale con relatore";"Incontro con il Professor Luigi Donati . Relatore su ' La collinetta del Cimitero degli inglesi e le altre- Relitti di tumuli etruschi a Firenze?";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"17";"34,00";"34,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08246896";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"24/10/2025";"24/10/2025";"1";"Comunicato";"Concerto con esperienza Candle Light presso la Cattedrale dell'Immagine a Firenze";"Abbiamo assistito ad un concerto con esperienza CandleLight";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"10";"20,00";"20,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08666670";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"18/11/2025";"18/11/2025";"1";"Comunicato";"Prima Assemblea Ordinaria";"Riunione della prima Assemblea ordinaria per l'approvazione dei bilanci ed elezione di un membro del Comitato d'Onore in sostituzione di Alessandra Meucci, deceduta";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"15";"15,00";"15,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08666743";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"18/11/2025";"18/11/2025";"1";"Comunicato";"meeting con relatore";"Incontro con l'avvocato Gregorio Burgio, figlio del nostro socio Manfredi. Argomento: Nuove forme d'Arte.";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"20";"40,00";"40,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08666884";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"26/11/2025";"26/11/2025";"1";"Comunicato";"meeting con relatore";"Interclub sulla Intelligenza Artificiale";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"11";"33,00";"33,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08666973";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"20/09/2025";"20/09/2025";"1";"Comunicato";"meeting";"A Palazzo Vecchio per la firma del Protocollo d'Intesa tra i Lions della Toscana e Rondine cittadella della Pace.
Evento di valore simbolico e civile con l'obiettivo di rafforzare le progettualità comuni dei giovani e della cultura della Pace";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"3";"10,00";"10,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-08676877";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"16/12/2025";"16/12/2025";"1";"Comunicato";"Serata degli Auguri Natalizi";"Serata dedicata ai soci per lo scambio degli auguri per le festività .L'occasione è stata un momento di realizzazione di 5 service a beneficio di Flò Concept, La Ronda della Carità e della solidarietà di Firenze, Leo TON (acquisto tavolette di cioccolato), Leo Lemmons in the room (Calendari), La Stanza accanto ( Lotteria 'Regalo Nascosto).";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"28";"72,00";"72,00";"EUR";"1316,00";"1522,11";"0";"Flò Concept, La Ronda della Carità e della solidarietà di Firenze, Leo TON (acquisto tavolette di cioccolato), Leo Lemmons in the room (Calendari), La Stanza accanto ( Lotteria 'Regalo Nascosto).";"EUR";"1316,00";"1522,11";"";"Rosella Gigli Munao'";"SA-08698171";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"02/12/2025";"02/12/2025";"1";"Comunicato";"Riunione di Consiglio Direttivo";"Riunione di Consiglio per o.d.g.: lettura e approvazione del verbale di novembre- comunicazioni della Presidente- varie ed eventuali";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"8";"16,00";"16,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09080048";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"24/02/2026";"24/02/2026";"1";"Comunicato";"38ma Charter e visita del Governatore";"Visita Istituzionale del Governatore con la consegna del MJF a Roberta Nannucci e nostra 38ma Charter";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"34";"100,00";"100,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09314800";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"10/02/2026";"10/02/2026";"1";"Comunicato";"Riunione di Consiglio Direttivo";"Riunione del Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"18";"18,00";"18,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09314776";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"10/02/2026";"10/02/2026";"1";"Comunicato";"meeting con relatore";"Relatore : Avv Alessandro Becattini-  sul tema : La riforma costituzionale- contenuti ed effetti";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"24";"48,00";"48,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09314788";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"18/03/2026";"18/03/2026";"1";"Comunicato";"Riunione di Consiglio Direttivo";"Riunione del Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"20";"20,00";"20,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09314821";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"18/03/2026";"18/03/2026";"1";"Comunicato";"meeting con relatore";"Relatore, Paolo Nardini. Esperto in melanoma per ISPRO";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"20";"40,00";"40,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09314829";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"13/01/2026";"13/01/2026";"1";"Comunicato";"Riunione di Consiglio Direttivo";"Riunione del Consiglio Direttivo e conviviale";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"17";"51,00";"51,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09316767";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"13/01/2026";"13/01/2026";"1";"Comunicato";"meeting con relatore";"Relatore: Jennifer Rabaglietti- tema: Wild Spirit Foundation-";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"17";"24,00";"24,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09316785";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"21/01/2026";"21/01/2026";"1";"Comunicato";"Visita alla mostra Beato Angelico a Palazzo Strozzi";"Visita Guidata alla mostra su Beato Angelico a Palazzo Strozzi";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"1";"0";"";"0";"15";"30,00";"30,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Rosella Gigli Munao'";"SA-09316807";"Zone: D";"2° Circoscrizione";"001Ns00000EDpJCIA1";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BARGELLO"
"15/12/2025";"15/12/2025";"1";"Comunicato";"Contribto per lo sviluppo della lirica";"In occasione della cena degli auguri è stata invitata la Cantante Lirica Cosetta Gigli che oltre ad essere una nota cantante a livello internazionale ha la passione della musica e della lirica in particolare pertanto si impegna per la diffusione della lirica e la formazione di giovani cantanti";"Lions Club";"Altro servizio umanitario";"Donazione";"0";"0";"";"0";"";"";"0,00";"USD";"500,00";"500,00";"0";"Associazione Culturale Compagnia Lirica Livornese";"";"";"0,00";"";"Donatella Casini";"SA-09346105";"Zone: D";"2° Circoscrizione";"001Ns00000EDj9MIAT";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BRUNELLESCHI"
"16/03/2026";"16/03/2026";"1";"Comunicato";"sviluppo della formazione e crescita professionale periti e consulenti in materia forense";"Sostegno alla formazione tecnica peritale di giovani professionisti";"Lions Club";"Altro servizio umanitario";"Donazione";"0";"0";"";"0";"";"";"0,00";"USD";"600,00";"600,00";"0";"scuola di formazione ""Intendere e Volere"" di Firenze";"";"";"0,00";"";"Donatella Casini";"SA-09346153";"Zone: D";"2° Circoscrizione";"001Ns00000EDj9MIAT";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BRUNELLESCHI"
"20/01/2026";"25/02/2026";"1";"Comunicato";"Adesione al Service ""Uova di Pasqua"" LCIF";"Partecipazione alla campagna raccolta fondi per iniziative LCIF";"Lions Club";"Altro servizio umanitario";"Altro";"0";"0";"";"0";"";"";"0,00";"USD";"390,00";"390,00";"0";"";"USD";"390,00";"390,00";"";"Donatella Casini";"SA-09346181";"Zone: D";"2° Circoscrizione";"001Ns00000EDj9MIAT";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BRUNELLESCHI"
"15/01/2026";"15/01/2026";"1";"Comunicato";"Scatta alle Cascine";"Adesione e sostegno al Service Scatta alle Cascine iniziativa dei lions e leo Toscana per sostenere le seguenti attività: Banco Alimentare, MaratonAbili Onlus e LCIF";"Lions Club";"Altro servizio umanitario";"Donazione";"0";"0";"";"0";"";"";"0,00";"USD";"300,00";"300,00";"0";"Associazione Banco Alimentare della Toscana ONLUS, Associazione MaratonAbili ONLUS la Lions Club International Foundation.";"USD";"300,00";"300,00";"";"Donatella Casini";"SA-09346477";"Zone: D";"2° Circoscrizione";"001Ns00000EDj9MIAT";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BRUNELLESCHI"
"17/02/2026";"17/02/2026";"1";"Comunicato";"adesione alla iniziativa a favore di ISPRO e LEMONS IN THE ROOM EVENTO ""UNA NOTTE AL MUSEO""";"Adesione alla raccolta fondi tramite evento festa di carnevale per sostenere service ISPRO e LEMONS IN THE ROOM";"Lions Club";"Altro servizio umanitario";"Altro";"0";"0";"";"0";"";"";"0,00";"USD";"300,00";"300,00";"0";"";"USD";"300,00";"300,00";"";"Donatella Casini";"SA-09346412";"Zone: D";"2° Circoscrizione";"001Ns00000EDj9MIAT";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BRUNELLESCHI"
"13/04/2026";"13/04/2026";"1";"Comunicato";"Corso Pratico gratuito per familiari e Assistenti domiciliari malati di Alzheimer";"Contributo a sostenere e diffondere conoscenza esistenza corso  pratico gratuito per familiari e Assistenti domiciliari malati di Alzheimer";"Lions Club";"Altro servizio umanitario";"Donazione";"0";"0";"";"0";"";"";"0,00";"USD";"100,00";"100,00";"0";"ASSOCIAZIONE FAMILIARI  MALATI DI ALZHEIMER";"USD";"100,00";"100,00";"";"Donatella Casini";"SA-09346573";"Zone: D";"2° Circoscrizione";"001Ns00000EDj9MIAT";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BRUNELLESCHI"
"11/04/2026";"11/04/2026";"1";"Comunicato";"Medici in Piazza";"Giornata dedicata alla prevenzione del diabete e delle patologie oculari svoltasi in pieno centro a Firenze";"Lions Club";"Vista";"Screening della vista per adulti";"0";"0";"200";"200";"15";"7,00";"7,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Donatella Casini";"SA-09346589";"Zone: D";"2° Circoscrizione";"001Ns00000EDj9MIAT";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE BRUNELLESCHI"
